Kaupunki;Puolue;Sukunimi;Etunimi;Vasemmisto;Liberaali;Vihreys
Järvenpää;KOK;Horelli;Juhani;4,75;3,25;3,5
Järvenpää;KOK;Kerttunen;Matti;2,5;5;3,5
Järvenpää;KOK;Marttinen;Jonna;3,25;1,75;3,5
Järvenpää;KOK;Wilskman;Kaarina;4;3,75;3,5
Järvenpää;KESK;Packalén;Pekka;3,25;2,75;3,5
Järvenpää;KESK;Pyykkönen;Maija-Liisa;4;3,75;3,5
Järvenpää;KESK;Suutari;Eero;3,75;3,75;3,5
Järvenpää;KESK;Toivanen;Risto;3,75;2,5;3,5
Järvenpää;VAS;Uusikumpu;Maarit;1;2,25;4
Järvenpää;VAS;Uusikumpu;Kari;1,25;3,5;4
Järvenpää;VAS;Alapartanen;Ari;1;2;4
Järvenpää;VIHR;Markkanen;Lassi;2,5;2,75;4
Järvenpää;VIHR;Niskanen;Paula;1,75;2,5;4
Järvenpää;KD;Graeffe;Arne;3;4,25;4
Järvenpää;KD;Konttinen;Harri;2;4;4
Järvenpää;KD;Kervinen;Heikki;3,5;4;4
Järvenpää;KD;Tenhunen;Markku;2,25;4,25;4
Järvenpää;SDP;Bergholm;Tapio;1,5;3;4
Järvenpää;SDP;Honkanen;Antti;2;3;4
Järvenpää;SDP;Kolehmainen;Ari;1,75;2;4
Järvenpää;SDP;Liikanen;Pentti;1,25;3;4
Järvenpää;SDP;Lohtander;Minna;1,5;3,5;4
Järvenpää;SDP;Tirronen;Pirjo;2;2,5;4
Järvenpää;SDP;Tuuri;Kaija;2;2,25;4
Järvenpää;SDP;Virtanen;Pentti;2,5;3,75;4
Järvenpää;SDP;Väyrynen;Katri;1;3,25;4
Järvenpää;PS;Heino;Seppo;3,75;4,25;4
Järvenpää;PS;Lehtonen;Keimo;3;4;4
Järvenpää;PS;Räihä;Pekka;3;4,5;4
Järvenpää;KD;Ryhänen;Ulla;2,25;3,75;4
Järvenpää;JP;Edry;Tarja;3;3,25;4
Järvenpää;JP;Repo;Katja;3,25;2,5;4
Järvenpää;JP;Saajakari;Helli;2,25;2,75;4
Järvenpää;JP;Leimunen;Pirjo;2,25;3,25;4
Järvenpää;JP;Holi;Sari;2,5;4,25;4
Järvenpää;JP;Kiviharju;Anne;2,5;2,5;4
Järvenpää;KOK;Koskela;Marko;4,25;2,25;4
Järvenpää;KOK;Manninen;Anneli;3;2,75;4
Järvenpää;KOK;Pyy;Markku;3;4;4
Järvenpää;KOK;Rühlmann;Christine;3;3,75;4
Järvenpää;KOK;Sinkkonen;Johanna;2,5;3,75;4
Järvenpää;KOK;Suomilammi;Emmi;3;2,75;4
Järvenpää;KOK;Toivola;Towo;4;3,25;4
Järvenpää;KOK;Vuokkovaara;Tarja;4,25;2,5;4
Järvenpää;KOK;Willberg;Jere;4;2,25;4
Järvenpää;KOK;Heikkinen;Pekka A.;3;4;4
Järvenpää;KESK;Kahelin;Juhani;2;1,25;4
Järvenpää;KESK;Lehtinen;Mervi;3,5;3;4
Järvenpää;KESK;Palenius;Reima;1,25;2,75;4
Järvenpää;KESK;Passi;Tomi;3;4,25;4
Järvenpää;KESK;Roivainen;Katri;2;3,25;4
Järvenpää;KESK;Volanen;Risto;2,25;4;4
Järvenpää;KESK;Vuorela;Birgitta;3,75;2,5;4
Järvenpää;KESK;Vuorela;Miia;2,5;3,25;4
Järvenpää;VAS;Huttunen;Piritta;1;1,75;4,5
Järvenpää;VAS;Sundell;Sakari;1;2;4,5
Järvenpää;VAS;Asikainen;Mimmi;1;2;4,5
Järvenpää;VAS;Kaminen;Ossi;1;2,25;4,5
Järvenpää;VAS;Harju;Antero;1;2;4,5
Järvenpää;VAS;Siltala;Hannu;1,75;2,75;4,5
Järvenpää;VAS;Julkunen;Suvi;1,5;2;4,5
Järvenpää;VIHR;Pyykkönen;Nina;2,5;2,25;4,5
Järvenpää;VIHR;Rintala;Marianne;1,25;1,75;4,5
Järvenpää;VIHR;Kaukiainen;Ari;1,5;1,75;4,5
Järvenpää;VIHR;Tiusanen;Taru;2,25;2,5;4,5
Järvenpää;VIHR;Naala;Pauliina;2,25;2,25;4,5
Järvenpää;SDP;Asukas;Janne;1,25;4;4,5
Järvenpää;SDP;Fahlström;Seppo;1,75;4;4,5
Järvenpää;SDP;Kauranen;Anu;1,75;1,75;4,5
Järvenpää;SDP;Lehto;Risto;1,25;3;4,5
Järvenpää;SDP;Setälä;Toivo;3,25;4;4,5
Järvenpää;SDP;Tuuri;Pekka;2;1,25;4,5
Järvenpää;SDP;Uljas;Lauri;1,5;2,75;4,5
Järvenpää;Köy;Togluk;Eija;2,25;3,5;4,5
Järvenpää;SKP;Kuosmanen;Minna;1,5;2;4,5
Järvenpää;KOK;Alakas;Mehmet;3;3,5;4,5
Järvenpää;KOK;Asp;Risto;3,5;3,75;4,5
Järvenpää;KOK;Brännkärr;Christer;3,5;3,5;4,5
Järvenpää;KOK;Huikko;Jukka;3,75;3,75;4,5
Järvenpää;KOK;Larjanne;Marko;4;4,25;4,5
Järvenpää;KOK;Perttu;Helinä;3,5;2,25;4,5
Järvenpää;KESK;Anttila;Heli;3;3,25;4,5
Järvenpää;KESK;Ikonen;Ritva;2,75;3,75;4,5
Järvenpää;KESK;Vallittu;Jari;2,5;4;4,5
Järvenpää;VAS;Lummi;Markus;1;2,5;5
Järvenpää;VAS;Liimatainen;Heini;1,5;2,25;5
Järvenpää;VAS;Komonen;Aimo;1,25;2,25;5
Järvenpää;VAS;Hyrske;Oula;1;1,75;5
Järvenpää;VAS;Pöllä;Mikko;1,25;1,75;5
Järvenpää;VIHR;Saarikorpi;Kaisa;2,25;1,75;5
Järvenpää;VIHR;Pursiainen;Terho;2,25;2,25;5
Järvenpää;VIHR;Hänninen;Salla;1,5;1,75;5
Järvenpää;VIHR;Vähäsarja;Ossi;1,5;2;5
Järvenpää;VIHR;Lindström;Hannele;2,25;2;5
Järvenpää;VIHR;Cavén-Pöysä;Outi;2,25;1,75;5
Järvenpää;VIHR;Kinanen;Jukka;1,75;3;5
Järvenpää;VIHR;Salovaara;Risto;3,25;2;5
Järvenpää;VIHR;Bulut;Emil;2,25;1,5;5
Järvenpää;VIHR;McGlynn;Susanna;1,75;3;5
Järvenpää;VIHR;Kakko;Katri;2,25;1,75;5
Järvenpää;VIHR;Kylander;Ville;2;2,5;5
Järvenpää;VIHR;Vesterinen;Mikko;2,25;2;5
Järvenpää;VIHR;Toivio-Kaasinen;Marja;2;2,5;5
Järvenpää;VIHR;Joenpelto;Johannes;1;2,25;5
Järvenpää;VIHR;Tennosmaa;Tiina;1,5;2,25;5
Järvenpää;VIHR;Rinta-Pollari;Heta;1,75;2,5;5
Järvenpää;VIHR;Pyykkö;Tiia;1,5;2,5;5
Järvenpää;VIHR;Paloheimo;Irja;2;2;5
Järvenpää;VIHR;Hannulabacka;Kai;2,5;1,5;5
Järvenpää;VIHR;Peltonen;Tuula;1,75;2,75;5
Järvenpää;VIHR;Loikkanen;Hilppa;2;2,5;5
Järvenpää;SDP;Arvola;Pekka;1,25;2;5
Järvenpää;SDP;Enqvist;Ari;1;2,25;5
Järvenpää;SDP;Pelkonen;Marja;1,25;2,75;5
Järvenpää;SDP;Pelkonen;Tarina;2,25;1,5;5
Järvenpää;SDP;Pelkonen;Tiina;1,25;2;5
Järvenpää;SDP;Salo;Anniina;1,75;3,25;5
Järvenpää;SDP;Tuovinen;Pentti;1;2;5
Järvenpää;PS;Kujasalo;Anne;2,25;3;5
Järvenpää;JP;Tuovila;Arto;2,25;2,5;5
Järvenpää;JP;Hyytiäinen;Elisa;1,75;2;5
Järvenpää;SKP;Viitaniemi;Arto;1,25;1,75;5
Järvenpää;SKP;Storm;Eira;1,25;2,75;5
Järvenpää;RKP;Strandberg;Stig;2;4;5
Järvenpää;KOK;Hormalainen-Moisio;Minna;2,5;5;5
Järvenpää;KOK;Riihimäki;Tomi;5;2,5;5
Järvenpää;KESK;Hakala;Antti;1,75;1,25;5
Järvenpää;KESK;Lappalainen;Esko;3;3,75;5
Järvenpää;KESK;Reina;Riikka;2,25;1,75;5
Järvenpää;KESK;Vimpari;Anna-Mari;3,75;2,25;5
Karkkila;SDP;Keskinen;Tuure;3,75;4,25;1,5
Karkkila;KOK;Salonen;Rauno;3,5;4;2
Karkkila;PS;Elberg;Enrico;3;4,25;2
Karkkila;SDP;Hellgren;Marjo;2,25;3,5;2,5
Karkkila;VIHR;Laine;Sini;2,25;3,5;3
Karkkila;VAS;Varalahti;Tero;2,75;3;3
Karkkila;KOK;Reikko;Tony;3,25;3,5;3
Karkkila;KOK;Palenius;Timo;3,5;2,5;3
Karkkila;KOK;Paukkunen;Juha-Pekka;2,25;4,25;3
Karkkila;KOK;Wesa;Kaj;3,75;2,5;3
Karkkila;PS;Kivistö;Ilkka;2;4;3
Karkkila;PS;Lehtinen;Erkki;2,5;3,25;3
Karkkila;PS;Salo;Minna;2,25;3,25;3
Karkkila;PS;Sivonen;Juha;2,5;2,75;3
Karkkila;KESK;Sundström;Mia;2,25;4;3
Karkkila;KESK;Velin;Antti;2,25;4,25;3
Karkkila;SDP;Suonoja;Riikka;3,25;3;3
Karkkila;SDP;Vepsäläinen;Tero;1,75;4;3
Karkkila;VAS;Muurinen;Marja-Leena;2,5;1,75;3,5
Karkkila;PS;Haverinen;Janne;2,5;3;3,5
Karkkila;PS;Kaskiharju;Jouni;2,25;4,5;3,5
Karkkila;PS;Sivonen;Tiina;2,5;3;3,5
Karkkila;PS;Stigell;Reima;2;3,75;3,5
Karkkila;KESK;Rantala;Klaus;2;4;3,5
Karkkila;KESK;Velin;Raino;2,5;3;3,5
Karkkila;VAS;Ollakka;Erkki;1,75;3;4
Karkkila;VAS;Suomi;Matti;2;3,25;4
Karkkila;VAS;Tuiskula;Teemu;2,25;2,75;4
Karkkila;KOK;Ojanen;Mikko;4,75;4,25;4
Karkkila;KOK;Salapuro;Paula;3,25;2,25;4
Karkkila;KOK;Toropainen;Helena;3,5;3,75;4
Karkkila;KOK;Sarva;Martti;3;4;4
Karkkila;KOK;Koivuharju;Suvi;3;3;4
Karkkila;KOK;Arvila;Olli-Pekka;3;3,5;4
Karkkila;PS;Savolainen;Heidi;1,5;2,75;4
Karkkila;KESK;Nissinen;Erkki;2,5;3,5;4
Karkkila;SDP;Boström;Marianne;1,75;2,25;4
Karkkila;SDP;Hilkamo;Tiina;3,75;3,25;4
Karkkila;SDP;Velin;Jukka;1,75;3,25;4
Karkkila;VIHR;Reikko;Laila;2,75;2,25;4,5
Karkkila;VIHR;Mäkinen;Olli;3;2,75;4,5
Karkkila;VIHR;Kiilapuro;Jani;1,75;3;4,5
Karkkila;VAS;Huotari;Eino;1,5;2;4,5
Karkkila;VAS;Lindfors;Harri;1;4,75;4,5
Karkkila;VAS;Riekkinen;Anna-Liisa;1,5;2,75;4,5
Karkkila;VAS;Salo;Maritta;1,5;2;4,5
Karkkila;VAS;Sintonen;Risto;3;4;4,5
Karkkila;VAS;Snellman;Jorma;1,5;3;4,5
Karkkila;PS;Saukkola;Ville;1,5;4;4,5
Karkkila;SDP;Takanen;Tuula;1,75;2,75;4,5
Karkkila;VIHR;Frosterus;Anu;3,5;3;5
Karkkila;VIHR;Pellikka;Heli;3;3,75;5
Karkkila;VIHR;Vuorinen;Tero;2,5;3,5;5
Karkkila;VIHR;Tammi;Tiina;3,25;2,5;5
Karkkila;VAS;Iisalo;Risto;1,5;2,25;5
Karkkila;VAS;Jokila;Ulla;1,25;2,25;5
Karkkila;VAS;Laakso;Risto;1,25;2,25;5
Karkkila;VAS;Määttä;Rainer;1,25;2;5
Karkkila;VAS;Pihlaja;Kristiina;1,25;1,5;5
Karkkila;VAS;Salmi-Niklander;Kirsti;1,25;1,5;5
Karkkila;KOK;Laine;Kari;2,75;3,5;5
Kauniainen;KOK;Ant-Wuorinen;Lauri;4;3,75;2
Kauniainen;RKP;Berg;Finn;3;2,75;2
Kauniainen;RKP;Johansson;Johan;3;2,75;2
Kauniainen;RKP;Tegengren;Jens;3,25;3,25;2
Kauniainen;RKP;Vaenerberg;Robert;4,75;2,25;2
Kauniainen;KESK;Ronkainen;Timo;2,25;4;2
Kauniainen;PS;Huttunen;Jarkko;3,25;4,5;2,5
Kauniainen;KD;Tuohioja;Pauli;2;3,75;2,5
Kauniainen;KOK;Rintamäki-Ovaska;Tiina;3;3,25;2,5
Kauniainen;KD;Bucktman;Seija;2;4,5;3
Kauniainen;KOK;Eklund;Pertti;3,25;3,75;3
Kauniainen;KOK;Kivelä;Marianne;3,25;3,5;3
Kauniainen;KOK;Saari;Atte;3,25;3,75;3
Kauniainen;KOK;Ström;Leena;1,75;2,75;3
Kauniainen;KOK;Vainio;Elena;2,75;3;3
Kauniainen;SDP;Romantschuk;Thomas;2,25;3,25;3
Kauniainen;RKP;Karlsson;Carl-Göran;2,5;3,75;3
Kauniainen;RKP;Limnell;Patrik;1,75;4;3
Kauniainen;VIHR;Helkkula;Vesa;2,75;3,5;3,5
Kauniainen;KD;Kouassivi-Benissan;Georges;3,5;3,25;3,5
Kauniainen;KOK;Kyllönen;Raimo;2,5;4;3,5
Kauniainen;KOK;Viherluoto-Lindström;Irmeli;3;3,5;3,5
Kauniainen;KOK;Wahlstedt;Virva;2,25;3,5;3,5
Kauniainen;SDP;Jääskeläinen;Tapani;2;4;3,5
Kauniainen;SDP;Laurila;Pirjo;3;4;3,5
Kauniainen;RKP;Almark;Marina;2,75;2;3,5
Kauniainen;RKP;Stenberg;Stefan;3,5;3,75;3,5
Kauniainen;RKP;Stolt;Sofia;3;3,25;3,5
Kauniainen;KESK;Helistekangas;Laura;2,5;4;3,5
Kauniainen;PS;Nieminen;Paul;4;4,5;4
Kauniainen;PS;Suominen;Esko;2;4,25;4
Kauniainen;KD;Ijäs;Noora;1,75;3,25;4
Kauniainen;KOK;Ala-Reinikka;Tapani;2,75;3,5;4
Kauniainen;KOK;Artjoki;Risto;4;3,25;4
Kauniainen;KOK;Björnman;Juha;4;3;4
Kauniainen;KOK;Kauppila;Matti;3,25;2,5;4
Kauniainen;KOK;Piira;Lasse;2,25;3,25;4
Kauniainen;KOK;Tupamäki;Olavi;2,5;3,25;4
Kauniainen;KOK;Äimälä;Tuomas;2,25;3,75;4
Kauniainen;SDP;Salmivuori;Jarno;2;4;4
Kauniainen;SDP;Karimaa;Erkki;1,25;2,75;4
Kauniainen;RKP;Fellman;Veronica;3,25;3,25;4
Kauniainen;RKP;Gylling-Bärlund;Catharina;2,25;3;4
Kauniainen;RKP;Hammarberg;Johanna;3;3,25;4
Kauniainen;RKP;Ihamuotila;Panu;3,75;3,25;4
Kauniainen;RKP;Karlsson-Finne;Anna Lena;1,5;2,25;4
Kauniainen;RKP;Lindén-Linna;Pia-Maria;2,75;2,25;4
Kauniainen;RKP;Louhija;Jukka;4;2,75;4
Kauniainen;RKP;Pollesello;Piero;3,25;3,5;4
Kauniainen;RKP;Rehn-Kivi;Veronica;2,5;2,25;4
Kauniainen;RKP;Strömberg;Kristian;1,5;3,25;4
Kauniainen;RKP;Sunabacka;Ulf-Johan;1,75;2,5;4
Kauniainen;KESK;Hallikainen;Timo;2,5;4;4
Kauniainen;PS;Miettinen;Taisto;3;3,5;4
Kauniainen;VIHR;Pesonen;Riikka;1,5;3;4,5
Kauniainen;KOK;Alapappila;Annukka;2,25;2,75;4,5
Kauniainen;KOK;Grönblom;Minna;3,75;2,75;4,5
Kauniainen;KOK;Heikkilä;Emma;3,75;2,75;4,5
Kauniainen;KOK;Jämsén;Martta;2,5;2,5;4,5
Kauniainen;KOK;Kivinen;Matti;4,5;2,75;4,5
Kauniainen;KOK;Oksanen;Pekka;4;4;4,5
Kauniainen;KOK;Syväniemi;Martti;4;3,25;4,5
Kauniainen;RKP;Colliander-Nyman;Nina;2,25;2,75;4,5
Kauniainen;RKP;Nystén;Tiina;2,75;3;4,5
Kauniainen;RKP;Rönning;Geir;2,75;2,75;4,5
Kauniainen;RKP;Skogster;Alf;2,75;2,5;4,5
Kauniainen;VIHR;Furman;Beryl;2,25;1;5
Kauniainen;VIHR;Antskog-Karstinen;Anita;2;3,5;5
Kauniainen;VIHR;Jansson;Julius;4;2,75;5
Kauniainen;VIHR;Peltovirta;Margit;2,25;2;5
Kauniainen;VIHR;Kuosmanen;Eva-Maija;2;2,5;5
Kauniainen;VIHR;Pesonen;Juha;1,75;3;5
Kauniainen;KOK;Kurkela;Heikki;3;2,5;5
Kauniainen;KOK;Rekiranta;Riitta;3;1,75;5
Kauniainen;KOK;Rekiranta-Luukkonen;Irina;2,75;1,75;5
Kauniainen;RKP;Lamberg-Allardt;Christel;1,25;1,25;5
Kauniainen;RKP;Lindqvist;Christoffer;1,5;3,5;5
Kauniainen;RKP;Sederholm;Camilla;2,75;1,75;5
Kauniainen;RKP;Waselius;Fredrik;1,5;1,5;5
Kerava;SDP;Guillard;Bruno;1;4;1
Kerava;PS;Rahkonen;Tarmo;3,75;5;1
Kerava;KOK;Lehti;Eero;4,75;4,5;1,5
Kerava;SDP;Makkonen;Toni;2,25;3;2
Kerava;SDP;Pernu;Jari;2,5;2,5;2
Kerava;VIHR;Ovaska;Joanna;1,5;2;2
Kerava;PS;Nyyssönen;Hannu;3,5;5;2
Kerava;KOK;Knapas;Simon;4;4,25;2
Kerava;KOK;Väänänen;Pertti;3,75;4;2
Kerava;SDP;Komokallio;Tuula;1,5;3,5;2,5
Kerava;SDP;Saarinen;Niina;1,75;2,5;2,5
Kerava;PS;Havansi;Erkki;2,5;4,75;2,5
Kerava;PS;Nieminen;Risto;2,25;4,75;2,5
Kerava;PS;Savolainen;Juha;2;4;2,5
Kerava;KOK;Holmas;Tuulikki;3;4,25;2,5
Kerava;KOK;Kanerva;Risto;4,25;3,5;2,5
Kerava;KOK;Norkola;Kari;4,75;3,75;2,5
Kerava;KOK;Nuutinen;Hannu;3,75;4;2,5
Kerava;VAS;Vihavainen;Terhi;1,75;2,75;3
Kerava;KD;Kaukiainen;Marjatta;2,5;4,5;3
Kerava;KD;Virtanen;Teemu;2;4;3
Kerava;KESK;Lehtinen;Aila;2,75;3,25;3
Kerava;SDP;Hoikkala;Ville;2,25;2,25;3
Kerava;SDP;Karjalainen;Anne;1,5;2,25;3
Kerava;SDP;Paajanen;Tarja;1,5;2,5;3
Kerava;SDP;Sillanmäki;Rainer;1,75;3;3
Kerava;VIHR;Evilä;Säde;2,5;3;3
Kerava;KESK;Mätäsaho;Matti;2,75;3,5;3
Kerava;PS;Pihola;Ville;3;3,5;3
Kerava;PS;Tammilehto;Marja;1,75;3,5;3
Kerava;PS;Tirkkonen;Jouni;2;4,5;3
Kerava;KOK;Ahti;Olli;3,25;3,25;3
Kerava;KOK;Hanslin;Kaarina;2,25;3,75;3
Kerava;KOK;Masalin;Mikko-Petteri;3;3,75;3
Kerava;KOK;Niskanen;Jari;3;3;3
Kerava;KOK;Passi;Kauko;3,75;3,5;3
Kerava;KOK;Pylkkänen;Joonas;3;3,5;3
Kerava;KOK;Rannisto;Samuli;4;2,25;3
Kerava;KOK;Silander;Eija;3,5;3,5;3
Kerava;KOK;Vannela;Sari;1,75;2,5;3
Kerava;KOK;Väisänen;Lassi;3;3;3
Kerava;KOK;Ylirisku;Veli-Erkki;3,25;3,5;3
Kerava;KD;Siltala;Sanna;2,5;4,5;3,5
Kerava;KD;Mouhu;Tapio;3;4;3,5
Kerava;KESK;Pulkkinen;Pia;2,5;3;3,5
Kerava;KESK;Toiviainen;Hanna;2,5;2,5;3,5
Kerava;SDP;Heikkinen;Raimo;2,25;3,5;3,5
Kerava;SDP;Korventaival;Nina;1,75;2;3,5
Kerava;SDP;Larmo;Seppo;1;3;3,5
Kerava;SDP;Lehikoinen;Auli;2,5;4;3,5
Kerava;SDP;Liimatainen;Markku;1,75;3;3,5
Kerava;SDP;Nykänen;Marja Liisa;2;2,75;3,5
Kerava;SDP;Rajala;Pekka;1;4,5;3,5
Kerava;VIHR;Kauhanen;Pekka;1,25;3;3,5
Kerava;KESK;Lehtinen;Lasse;2,5;3;3,5
Kerava;KESK;Virtanen;Jyrki;2,75;3,25;3,5
Kerava;M11;Munne;Martti;4;3,5;3,5
Kerava;PS;Lappi;Vesa;1,5;4;3,5
Kerava;KOK;Honkasalo;Ossi;4,5;5;3,5
Kerava;KOK;Juutilainen;Merja;3,75;3,5;3,5
Kerava;KOK;Kauranen;Erkki;3,5;4;3,5
Kerava;KOK;Lavas;Ilkka;3,75;4,25;3,5
Kerava;KOK;Linros;Jüri;3,75;2,75;3,5
Kerava;KOK;Mansikkamäki;Eija;2,5;2,5;3,5
Kerava;KOK;Muukkonen;Mikko-Matti;4,5;2,75;3,5
Kerava;KOK;Packalén;Erkki;3;4;3,5
Kerava;VAS;Lohikoski;Juhani;1;1,75;4
Kerava;VAS;Nikulainen;Heikki;2;2,5;4
Kerava;VAS;Pouttu;Keijo;1,75;2,75;4
Kerava;VAS;Saloriutta;Lauri;1;2,25;4
Kerava;KD;Saarikangas;Niina;1,75;4;4
Kerava;KD;Soliman;Päivi;2,5;2,75;4
Kerava;KESK;Haukipuro;Kyösti;2,25;3,25;4
Kerava;KESK;Kakkuri;Teemu;3,25;2,5;4
Kerava;STP;Tammi;Abdullah;1;4,75;4
Kerava;SDP;Alatalo;Ilppo;1,75;2,5;4
Kerava;SDP;Harjula-Jalonen;Leena;1,5;2,75;4
Kerava;SDP;Isola;Samuli;1,25;2,75;4
Kerava;SDP;Kotilainen;Niko;2,75;1,5;4
Kerava;SDP;Kurvinen;Timo;2,75;2,75;4
Kerava;SDP;Luusalo;Anneli;2,5;3,5;4
Kerava;SDP;Länsimäki;Maija;2,25;3;4
Kerava;SDP;Nykänen;Riikka;3;3,5;4
Kerava;SDP;Raittila;Heikki;1;3;4
Kerava;SDP;Sartorisio;Erik;1,25;2,75;4
Kerava;VIHR;Malmgren;Heidi;2;2,5;4
Kerava;VIHR;Kauppi;Eeva;1,75;3;4
Kerava;VIHR;Kanerva-Poranen;Kirsi;2,5;2,5;4
Kerava;VIHR;Soinne;Kaarina;1,75;2,75;4
Kerava;PS;Havansi;Lahja;3;3,75;4
Kerava;PS;Koskelainen;Kalevi;2,5;4;4
Kerava;PS;Suvio;Erkki;2;4;4
Kerava;PIR;Voutilainen;Samu;2,75;3;4
Kerava;KOK;Ennevaara;Anssi;2,75;3,25;4
Kerava;KOK;Iso-Koivisto;Antti;3;3,75;4
Kerava;KOK;Kanerva;Sari;3,75;3,5;4
Kerava;KOK;Längman;Jyrki;3;3,5;4
Kerava;KOK;Marviala;Marja-Liisa;3;2,5;4
Kerava;KOK;Nikander;Harri;4,25;2,75;4
Kerava;KOK;Nissinen;Jukka;3,25;3,75;4
Kerava;KOK;Nurmi;Eero;3,5;3,5;4
Kerava;KOK;Pellinen;Heli;4,25;3,25;4
Kerava;KOK;Pyykkölä;Markku;3,75;4,75;4
Kerava;KOK;Ruusu;Samuli;4;4,5;4
Kerava;KOK;Suomela;Marja;3,25;2,75;4
Kerava;KOK;Talvessalo;Jouko;3,25;3,5;4
Kerava;VAS;Huurne;Jani;1;1,75;4,5
Kerava;VAS;Karanen;Kirsti;1;2,75;4,5
Kerava;VAS;Korhonen;Johanna;1,5;2;4,5
Kerava;VAS;Liukkonen;Oili;1;2;4,5
Kerava;VAS;Parviainen;Anja;1,75;3,25;4,5
Kerava;VAS;Salo;Juho;1;2,25;4,5
Kerava;VAS;Törmänen;Riitta;1,75;2,75;4,5
Kerava;KD;Haukka;Juri;2,5;4,5;4,5
Kerava;KESK;Syrjälä;Pertti;2,5;3,5;4,5
Kerava;SDP;Aulén;Pekka;2;3,5;4,5
Kerava;SDP;Haukkamaa-Heiskanen;Paula;2;3;4,5
Kerava;SDP;Havin;Martti;1,25;2,5;4,5
Kerava;SDP;Jalonen;Ismo;1,5;3,25;4,5
Kerava;SDP;Karhu;Heli;2,5;2;4,5
Kerava;SDP;Kulin;Henry;1,25;2,5;4,5
Kerava;SDP;Maja;Tapio;1,5;3;4,5
Kerava;SDP;Nylander;Jukka;1,75;4,25;4,5
Kerava;SDP;Savolainen;Kim;2,5;4;4,5
Kerava;SDP;Tsokkinen;Juhani;2,25;4;4,5
Kerava;VIHR;Tarvainen;Heikki;2,75;2,25;4,5
Kerava;VIHR;Evilä;Anna;4;3,25;4,5
Kerava;VIHR;Sivonen;Päivi;1,25;2;4,5
Kerava;VIHR;Onatsu;Raimo;2;4;4,5
Kerava;KD;Virtanen;Eeva Kaarina;1,5;3,5;4,5
Kerava;KESK;Karvinen;Eeva;2,25;2,25;4,5
Kerava;PS;Huotari;Pertti;3;4,75;4,5
Kerava;PS;Karvinen;Marja;1,25;4,5;4,5
Kerava;PS;Leskinen;Jarmo;3,25;3,5;4,5
Kerava;PS;Määttä;Antti;2,75;4,75;4,5
Kerava;PS;Silvander;Iiro;1,75;4,75;4,5
Kerava;SKP;Kurki;Veera;2,25;2,25;4,5
Kerava;RKP;Leppänen;Malin;3;2,5;4,5
Kerava;KOK;Hänninen;Anja;2,75;3;4,5
Kerava;KOK;Höök;Matti;3;4,5;4,5
Kerava;KOK;Järvinen;Tani;4;3,5;4,5
Kerava;KOK;Koivusaari;Juhani;3,5;3;4,5
Kerava;KOK;Kostia;Risto;3,25;3,25;4,5
Kerava;KOK;Kuusela;Tomi;2,5;2,75;4,5
Kerava;KOK;Saikkonen;Lioubov;4;3;4,5
Kerava;VAS;Herttuainen;Lauri;1,25;1,75;5
Kerava;VAS;Hölttä;Maila;1;1,75;5
Kerava;VAS;Kallas;Tuukka;1;2,25;5
Kerava;VAS;Kuulas;Kari;1,75;3,5;5
Kerava;VAS;Lohikoski;Pia;1;1,75;5
Kerava;VAS;Pesu;Jukka;1,25;1,25;5
Kerava;VAS;Vallius;Eeva;1;3,25;5
Kerava;KESK;Kallioinen;Raija;2,5;2;5
Kerava;KESK;Lääti;Jaana;2,5;3,25;5
Kerava;SDP;Lind;Tuula;1,25;3;5
Kerava;SDP;Minkkinen;Hannu;2,25;3,75;5
Kerava;SDP;Vepsä;Ville;1,5;3,25;5
Kerava;VIHR;Suni;Thomas;1,75;1,75;5
Kerava;VIHR;Piri;Juhani;2;3,25;5
Kerava;VIHR;Forstén;Eero;2;3;5
Kerava;VIHR;Pikkupeura;Taina;1,75;3;5
Kerava;VIHR;Asuinmaa;Petri;2,5;2,75;5
Kerava;VIHR;Laitinen;Tuija;1,25;1,75;5
Kerava;VIHR;Pöysä;Pasi;2,5;2,5;5
Kerava;VIHR;Pesu;Sari;2;2,5;5
Kerava;VIHR;Asikainen;Mika;2,25;3;5
Kerava;VIHR;Valkonen;Veikko;2,75;2,5;5
Kerava;VIHR;Lopez;Mirva;2,5;1,75;5
Kerava;SDP;Nieminen;Matti;2,25;3,75;5
Kerava;SDP;Haverinen;Marja Liisa;1,75;2;5
Kerava;PIR;Koskinen;Marko;1,75;1,25;5
Kerava;KOK;Lindholm;Margit;3,25;4,5;5
Kerava;KOK;Lindstén;Hannele;3,25;3;5
Kerava;KOK;Muttonen;Heikki;2,5;2,25;5
Kerava;KOK;Salmela-Vierisalo;Satu;3;2,75;5
Kerava;KOK;Savenius;Esa;4;4;5
Kerava;KOK;Turunen;Raija;3,5;2,25;5
Kirkkonummi;KOK;Piiroinen;Juhapekka;4,75;3,25;1,5
Kirkkonummi;KD;Preisfreund;Leila;2,5;3,75;2
Kirkkonummi;KD;Holopainen;Rita;3,5;3,5;2
Kirkkonummi;PS;Juvonen;Arto;2,5;2,75;2
Kirkkonummi;PS;Andersin;Jaana;2;3,25;2
Kirkkonummi;RKP;Kalmi-Eskelinen;Irina;4;4;2
Kirkkonummi;KOK;Tarkkanen;Vesa;2,5;3,5;2
Kirkkonummi;KOK;Helmiö;Paula;2,25;4,25;2
