Kaupunki;Puolue;Sukunimi;Etunimi;Vasemmisto;Liberaali;Vihreys
Lohja;VIHR;Reiman;Teemu;1,79;2,26;4,5
Lohja;VIHR;Penttinen;Arja;2,02;2,51;4,52
Lohja;VIHR;Latvakangas-Koivisto;Tuija;1,8;3,05;4,5
Lohja;VIHR;Nordström;Markku;2,74;1,5;4,49
Lohja;VIHR;Seppälä;Ville;2,26;3,03;4,47
Lohja;VIHR;Luoto;Anu;2,04;2,99;4,49
Lohja;VIHR;Pihlström;Ari;2,27;2,54;4,45
Lohja;VIHR;Strandberg;Jukka;2,29;3,2;4,47
Lohja;VIHR;Laurila;Jukka;2,98;3,03;4,52
Lohja;VIHR;Oinonen;Rolf;2,79;2,01;4,51
Lohja;VIHR;Valste;Juha;1,02;2,22;4,98
Lohja;VIHR;Jaskari;Minna;1,79;1,8;4,98
Lohja;VIHR;Larsson;Teija;1,52;2,25;4,99
Lohja;VIHR;Paananen;Joni;3,48;2,25;5
Lohja;VIHR;Tuovila;Hanna;1,77;2,25;5,05
Lohja;VIHR;Hakala;Kari;1,97;2,96;5,04
Lohja;VIHR;Piiparinen;Katri;1,2;1,7;5,05
Lohja;VIHR;Törönen;Mika;4,24;2,54;5,05
Lohja;VIHR;Nordström;Paula;3,02;1,76;5,03
Lohja;VIHR;Ruoste;Hanna;1,8;2,04;5,01
Lohja;VIHR;Harva;Laura;1,77;1,79;4,99
Lohja;VIHR;Wallenius;Jaakko;1,79;2,04;4,96
Lohja;VIHR;Hiltunen;Ilona;1,47;1,95;5,05
Lohja;VIHR;Saario;Minna;1,01;2,21;4,98
Lohja;VIHR;Hiekkala;Otto;1,71;1,24;4,96
Lohja;VIHR;Kilpiäinen;Seija;2,72;2;5,03
Lohja;VIHR;Haapa;Hannu;1,29;2,51;5,04
Lohja;VIHR;Venell;Virppi;1,98;2,27;4,97
Loviisa;KD;Saari;Veikko;3,04;4,53;4,04
Loviisa;KESK;Haapakoski;Pentti;1,95;3,98;2,48
Loviisa;KOK;Monto;Juhani;4,53;4,05;1,55
Loviisa;KOK;Malmivuori-Piho;Ritva;2,78;4,25;2,46
Loviisa;KOK;Huuhtanen;Tapani;3,28;3,99;2,52
Loviisa;KOK;Malmivaara;Jouni;3,76;3,46;2,55
Loviisa;KOK;Sainomaa;Tero;4,7;1,76;2,46
Loviisa;KOK;Hagfors;Kari;3,48;3,55;2,96
Loviisa;KOK;Heikkilä;Pekka;2,97;2,95;3,03
Loviisa;KOK;Konttinen;Lisbeth;2,71;2,51;2,97
Loviisa;KOK;Melamies;Päivi;3,71;3,25;2,95
Loviisa;KOK;Suni;Martti;3,04;4,48;2,96
Loviisa;KOK;Bäcklund-Kuikka;Marina;2,03;4,05;3,49
Loviisa;KOK;Kopiloff;Pauli;2,55;4,04;3,46
Loviisa;KOK;Ruokolainen;Marko;4,5;3,96;3,55
Loviisa;KOK;Erämaja;Elias;3,96;2,55;4,05
Loviisa;KOK;Pere;Nina;3,97;4,51;4
Loviisa;KOK;Piiroinen;Tuomo;3,97;2,77;3,98
Loviisa;KOK;Antas;Camilla;3,48;4,24;4,46
Loviisa;KOK;Bärlund;Päivi;3,51;3,21;4,55
Loviisa;KOK;Näri;Mikko;2,51;3,7;5,02
Loviisa;PS;Stenberg;Immo;1,76;3,49;2,47
Loviisa;PS;Väkevä;Antti;1,95;4,24;2,53
Loviisa;PS;Fellman;Atte;3,26;4,78;3,05
Loviisa;PS;Kouvo;Katja;2,73;3,28;2,97
Loviisa;PS;Nykänen;Kim;2,3;3,46;2,98
Loviisa;PS;Hörkkä;Aimo;2,3;3,49;3,54
Loviisa;PS;Peltoluhta;Vesa;2,55;4,03;3,5
Loviisa;PS;Mettinen;Veli-Matti;1,3;3,77;3,98
Loviisa;PS;Lång;Saara;2,02;4,02;4,5
Loviisa;PS;Oinonen;Mari;3,25;2,74;4,45
Loviisa;PS;Ikonen;Hannu;1,2;2,5;4,97
Loviisa;RKP;Jalkanen;Kalle;2,54;2,21;1,01
Loviisa;RKP;Ahlfors;Mikael;1,2;3,28;2,02
Loviisa;RKP;Liljestrand;Tom;3,47;4,71;1,98
Loviisa;RKP;Granström;Tony;2,72;3,28;2,49
Loviisa;RKP;Paakkanen;Petra;3,2;3,03;2,54
Loviisa;RKP;Björklöf;Johan;3,98;4,48;3,04
Loviisa;RKP;Grundström;Maria;1,75;2,79;2,96
Loviisa;RKP;Lönnroth;Linda;1,51;2,71;2,99
Loviisa;RKP;Mether;Cosmo;2,7;1,7;3,05
Loviisa;RKP;Schauman;Berndt-Gustaf;3,75;3,26;3,04
Loviisa;RKP;Turku;Roger;3,21;4,04;3
Loviisa;RKP;Waltonen;Peter;2,49;2,5;2,95
Loviisa;RKP;Andersson;Otto;2,24;2,23;3,47
Loviisa;RKP;Hansson;Kenneth;1,46;4,2;3,47
Loviisa;RKP;Huttunen;Esa;3,03;4,29;3,47
Loviisa;RKP;Lindfors;Leena;2,79;2,27;3,55
Loviisa;RKP;Björkman-Nystén;Nina;1,74;2,96;3,99
Loviisa;RKP;Heijnsbroek-Wirén;Mia;2,74;2,55;4
Loviisa;RKP;Lindholm;Glenn;1,74;3,27;3,98
Loviisa;RKP;Meriheinä;Thérèse;1,95;3,26;4,05
Loviisa;RKP;Sirén;Nina;1,25;1,45;3,99
Loviisa;RKP;Svenskberg;Veronica;2,28;2,46;4,05
Loviisa;RKP;Söderholm;Li-Lo;2,05;1,98;4,04
Loviisa;RKP;Törnroos;Ingrid;3,25;2,48;4,02
Loviisa;RKP;Alm;Agneta;3,27;2,8;4,48
Loviisa;RKP;Gripenberg;Henrik;3,28;1,96;4,52
Loviisa;RKP;Hydén;Pia;2,98;2,27;4,54
Loviisa;RKP;Rosenberg;Thomas;1,29;2,53;4,46
Loviisa;RKP;Zagora;Sergey;2,29;2,24;4,52
Loviisa;RKP;Bäcklund;Lars;2,24;4,79;5
Loviisa;SDP;Hakala;Harri;1,79;3,29;2,04
Loviisa;SDP;Kähärä;Erika;2,24;2,54;2,04
Loviisa;SDP;Bengts;Christer;1,02;2,53;2,98
Loviisa;SDP;Ekström;Veikko;2,05;2,8;3
Loviisa;SDP;Lappalainen;Kalevi;1,49;4,49;3,46
Loviisa;SDP;Eriksson;Mats;1,8;4,73;4,04
Loviisa;SDP;Grönberg;Merja;2,54;2,47;3,98
Loviisa;SDP;Hämäläinen;Satu;2,21;3,53;4,03
Loviisa;SDP;Jokela-Ylipiha;Annu;3,46;2,01;3,96
Loviisa;SDP;Sysmäläinen;Nina;2,5;4,29;4,03
Loviisa;SDP;Cedervall;Jouni-Mikael;2,04;2,54;4,54
Loviisa;SDP;Lohenoja;Pertti;2,05;2,54;5,04
Loviisa;VAS;Lindfors;Bo;2,53;2,51;2,05
Loviisa;VAS;Siipola;Paavo;1,47;3,04;2,01
Loviisa;VAS;Hällfors;Per;1,54;2,71;3,54
Loviisa;VAS;Lindell;Armi;1,3;2,3;4
Loviisa;VAS;Kalleinen;Kristiina;1,27;1,53;5,03
Loviisa;VAS;Träskelin;Jerry;1,96;2;5,02
Loviisa;VIHR;Roots;Eliko;2,46;3,21;4,52
Loviisa;VIHR;Arlin-Kippola;Anna-Kaarina;2,29;1,77;4,5
Loviisa;VIHR;Rossi;Reeta;1,98;2,27;4,95
Loviisa;VIHR;Kuisma;Anssi;2,23;2,29;4,99
Loviisa;VIHR;Martinoff;Minerva;2,47;2,46;4,98
Loviisa;VIHR;Mikkola;Markku;3,29;1,74;4,99
Loviisa;VIHR;Törnroos;Jorma;2,77;3,45;5,05
Myrskylä;KD;Korhonen;Reijo;3;3,98;2,98
Myrskylä;KD;Lähdemäki;Marja;2,79;3,77;3,95
Myrskylä;KD;Järvinen;Antti;2,24;4,74;5,03
Myrskylä;KESK;Fabritius;Niko;1,95;3,22;2,47
Myrskylä;KESK;Hänninen;Elina;2,47;3,52;2,53
Myrskylä;KESK;Lindqvist;Mika;3,98;4,24;2,51
Myrskylä;KESK;Lindfors;Ari;2,78;3,54;2,98
Myrskylä;KESK;Uljas;Sirkku;2,3;3,45;3,02
Myrskylä;KESK;Forsman;Kristian;2,96;2,29;3,48
Myrskylä;KESK;Nieminen;Elmeri;3,22;4,26;4,02
Myrskylä;RKP;Nikkanen;Hannu;2,02;3,46;4,48
Myrskylä;SDP;Mäenpää;Jonna;2,46;3,21;3,97
Myrskylä;SDP;Fält;Timo;1,5;3,54;4,47
Mäntsälä;KD;Lempola;Heikki;3,73;4,76;3,52
Mäntsälä;KESK;Brofelt;Terttu;2,97;2,95;1,54
Mäntsälä;KESK;Eloranta;Jari;3,45;3,99;1,95
Mäntsälä;KESK;Havula;Tapio;2,54;3,97;1,96
Mäntsälä;KESK;Salonen;Jaska;2,26;3,97;2,02
Mäntsälä;KESK;Ylimartimo;Lauri;1,96;3,73;2,02
Mäntsälä;KESK;Allonen;Ilkka;3,28;3,77;2,5
Mäntsälä;KESK;Heinonen;Kalevi;2,74;3,03;2,52
Mäntsälä;KESK;Rovio;Tommi;2,55;3,05;2,55
Mäntsälä;KESK;Virolainen;Kari;3,54;4,97;2,47
Mäntsälä;KESK;Naatti;Irmeli;2,45;3,29;2,96
Mäntsälä;KESK;Orre;Kari;1,79;4,52;3,04
Mäntsälä;KESK;Tilvis;Reijo;3,75;2,98;3,01
Mäntsälä;KESK;Kynäslahti;Esa;1,02;2,76;3,48
Mäntsälä;KESK;Paukkeri;Lea;1,3;3,47;3,49
Mäntsälä;KESK;Ylisirniö;Kalevi;2,03;3,23;3,55
Mäntsälä;KESK;Ahonen;Matti;2,47;3,3;3,98
Mäntsälä;KESK;Ekonen;Sinikka;2,5;2,95;3,96
Mäntsälä;KESK;Laine;Suvi;3,02;2,7;4,02
Mäntsälä;KESK;Mäkipää;Marja-Leena;3,03;3,2;4,02
Mäntsälä;KESK;Puharinen;Jyrki;2,3;2,77;3,98
Mäntsälä;KESK;Weckman;Erkki;2,47;4,29;3,99
Mäntsälä;KESK;Hämäläinen;Mirja;2,7;3,05;4,46
Mäntsälä;KESK;Ruohola;Juri;3,79;3,52;4,55
Mäntsälä;KESK;Kosonen;Jyrki;2,24;3,27;5
Mäntsälä;KESK;Pursiainen;Asta;1,77;2,04;5,01
Mäntsälä;KOK;Tulkki;Kari;2,23;2,76;2,04
Mäntsälä;KOK;Kekki;Kari;3,48;3,5;2,49
Mäntsälä;KOK;Leisiö;Esko;3,72;3,24;2,46
Mäntsälä;KOK;Seppälä;Hilja;2,8;3,52;2,49
Mäntsälä;KOK;Suhonen;Emmi;2,71;3,73;2,51
Mäntsälä;KOK;Sundberg;Anneli;2,96;3,53;2,49
Mäntsälä;KOK;Marttunen;Pessi;4,52;3,01;2,95
Mäntsälä;KOK;Olkkonen;Kirsi;1,95;3;3,01
Mäntsälä;KOK;Pöyhönen;Ari;3,7;3,24;3,03
Mäntsälä;KOK;Smolander;Teppo;3,04;2,74;2,95
Mäntsälä;KOK;Warras-Stjernvall;Annika;3,99;3,72;3
Mäntsälä;KOK;Herlevi;Erik;3,29;1,95;3,49
Mäntsälä;KOK;Linikko;Ari;2,79;3,51;3,46
Mäntsälä;KOK;Lu;Anne-Mari;4,3;3,47;3,54
Mäntsälä;KOK;Manninen;Marjaana;3,29;2,8;3,49
Mäntsälä;KOK;Moldakainen;Mervi;3,3;4,03;3,48
Mäntsälä;KOK;Korhonen;Kari;2,27;2,71;4,02
Mäntsälä;KOK;Liljavirta;Eija;3,29;3,24;3,97
Mäntsälä;KOK;Mäkelä;Jani;3,47;2,8;4,04
Mäntsälä;KOK;Rantalainen;Pentti PK;2,79;2,95;3,99
Mäntsälä;KOK;Sillanpää;Jari;3,54;2,72;4,05
Mäntsälä;KOK;Ahlqvist;Tiina;3,2;2,47;4,45
Mäntsälä;KOK;Ruuskanen;Riitta;3,23;2,76;4,51
Mäntsälä;KOK;Bäckroos;Roger;3,26;2,97;4,96
Mäntsälä;KOK;Eerola;Asko;3,47;3,2;5,03
Mäntsälä;KOK;Kupiainen;Jari;2,53;3,02;4,98
Mäntsälä;PS;Päivinen;Mitja;2,25;4,01;1,01
Mäntsälä;PS;Honkola;Jukka-Pekka;2,48;4,75;1,49
Mäntsälä;PS;Kinnunen;Erkki;3,28;2,28;2,02
Mäntsälä;PS;Munukka;Jukka;2,24;4,26;2,05
Mäntsälä;PS;Parkkinen;Jukka;3,48;4,7;2,04
Mäntsälä;PS;Peussa;Kari;2,55;3,48;2
Mäntsälä;PS;Lindqvist;Rami;1,8;4,22;3,01
Mäntsälä;PS;Salonen;Jukka;2,27;4,77;3,05
Mäntsälä;PS;Hautaluoma;Jani;2,73;4,21;3,53
Mäntsälä;PS;Martniku;Sari;2,26;4,99;3,54
Mäntsälä;PS;Kärkkäinen;Miikka;1,23;5;3,96
Mäntsälä;PS;Kärkkäinen;Pekka;1,27;4,97;3,97
Mäntsälä;PS;Lahti;Niko;3,04;4,27;4,02
Mäntsälä;PS;Suontama;Sami;3,29;4,7;4,5
Mäntsälä;PS;Friman;Jorma;2,01;3,79;4,98
Mäntsälä;RKP;Michelsson;Börje;3,02;4,03;4,5
Mäntsälä;SDP;Jokinen;Pentti;2,97;3,24;1,99
Mäntsälä;SDP;Ruusunen;Kari;2,24;3,71;2,03
Mäntsälä;SDP;Turunen;Maarit;2,7;3,48;1,97
Mäntsälä;SDP;Lavikainen;Aija;1,76;4,23;2,53
Mäntsälä;SDP;Murtomäki;Irina;2,76;2,76;2,52
Mäntsälä;SDP;Arpalahti-Kolu;Jaana;0,97;2,97;3
Mäntsälä;SDP;Lankila;Tarja;2,29;2,3;3,01
Mäntsälä;SDP;Leino;Timo;2,21;3,71;3,03
Mäntsälä;SDP;Korhonen;Teuvo;2,45;3,97;3,48
Mäntsälä;SDP;Laine;Leena;1,25;2,98;3,52
Mäntsälä;SDP;Neuvonen;Emilia;2,55;3,3;3,47
Mäntsälä;SDP;Rinne;Antti;1,99;2,8;3,5
Mäntsälä;SDP;Södersved;Diana;1,3;3,77;3,48
Mäntsälä;SDP;Hallikainen;Heli;1,71;3,26;4,02
Mäntsälä;SDP;Laaksonen;Tapio;2,01;2,99;4,03
Mäntsälä;SDP;Lepistö;Eija;2,78;3,48;3,95
Mäntsälä;SDP;Nyfors;Hannele;0,98;2,5;3,97
Mäntsälä;SDP;Pitkänen;Pertti;1,27;2,96;4
Mäntsälä;SDP;Ravolainen-Rinne;Heta;1,79;2,96;3,98
Mäntsälä;SDP;Varila;Ville;1,52;2,25;4,01
Mäntsälä;SDP;Erkkilä;Arja;1,77;2,27;4,48
Mäntsälä;SDP;Liinamaa;Reijo;1,95;3,02;4,46
Mäntsälä;SDP;Ojala;Rauno;1,77;3,04;4,49
Mäntsälä;SDP;Komonen;Sirpa;1,02;1,99;5,02
Mäntsälä;SDP;Nykänen;Martti;3,2;3,21;4,99
Mäntsälä;SDP;Salovaara;Marita;2,79;2,22;5,04
Mäntsälä;VAS;Listokorpi;Ella;1,8;3,46;2,95
Mäntsälä;VAS;Laukkanen;Erkki;1,26;2,53;3,52
Mäntsälä;VAS;Seljarinne;Ville;1,25;1,73;3,55
Mäntsälä;VAS;Koski;Päivi;1,29;2,27;4,51
Mäntsälä;VAS;Herttuainen;Auli;0,98;1,53;5,02
Mäntsälä;VAS;Herttuainen;Vesa;0,96;1,97;4,99
Mäntsälä;VAS;Niinimäki;Tommi;1,46;1,52;4,97
Mäntsälä;VIHR;Linjama-Lehtinen;Ulla;2,03;2,3;3,49
Mäntsälä;VIHR;Fagerlund;Jari;1,95;1,47;4,48
Mäntsälä;VIHR;Anttonen;Sari;1,7;2,2;4,54
Mäntsälä;VIHR;Pienimäki;Santeri;1,3;1,74;4,99
Mäntsälä;VIHR;Repo;Sirpa;1,75;1,55;4,95
Mäntsälä;VIHR;Kyrö;Jaakko;2,26;1,75;4,99
Mäntsälä;VIHR;Pienimäki;Anna;1,27;1,7;4,97
Nurmijärvi;KD;Heiskanen;Olga;2,54;3,02;2,47
Nurmijärvi;KD;Haapalainen;Johannes;3,02;3,23;3,53
Nurmijärvi;KD;Jolma;Petri;2,78;3,53;3,95
Nurmijärvi;KD;Kuula;Ina;2,46;3,78;4,51
Nurmijärvi;KD;Sunila;Liisa;1,48;3,45;5,05
Nurmijärvi;KD;Pellinen;Sari;2,78;3,04;5,02
Nurmijärvi;KD;Kainulainen;Milla;1,75;3,97;5,02
Nurmijärvi;KESK;Sivula;Marko;1,99;3,98;2,02
Nurmijärvi;KESK;Ojamäki;Timo;3,46;4,51;1,98
Nurmijärvi;KESK;Granholm;Sirpa;3,46;3,04;2,03
Nurmijärvi;KESK;Holopainen;Kero;3,2;2,27;2,47
Nurmijärvi;KESK;Huhtala;Paula;2,74;3,55;3,04
Nurmijärvi;KESK;Aaltio-Hyvärinen;Johanna;3;3,96;3,03
Nurmijärvi;KESK;Havula;Erkki;2,97;3,95;3,02
Nurmijärvi;KESK;Manninen;Mikko;2,99;3,04;3,04
Nurmijärvi;KESK;Airikkala;Risto;2,53;4,05;2,96
Nurmijärvi;KESK;Pellinen;Seppo;2,98;4;3,01
Nurmijärvi;KESK;Suolaniemi;Teemu;2,79;4,01;2,95
Nurmijärvi;KESK;Kalmi;Petri;3,73;4,05;3,47
Nurmijärvi;KESK;Varis;Osmo;3;2,97;3,53
Nurmijärvi;KESK;Viitala-Aaltio;Ritva;2,72;2,78;3,55
Nurmijärvi;KESK;Hälikkä;Pirkko;3,71;3,54;3,46
Nurmijärvi;KESK;Kirves;Kirsi;2,5;3,22;3,47
Nurmijärvi;KESK;Vänttinen;Helena;2,8;3,54;3,48
Nurmijärvi;KESK;Sivula;Tapio;3,46;5,01;3,55
Nurmijärvi;KESK;Lassila;Pekka;3,45;3,27;3,97
Nurmijärvi;KESK;Pölönen;Ilpo;3;3,53;4,02
Nurmijärvi;KESK;Rantala;Sirpa;2,24;3,52;4,05
Nurmijärvi;KESK;Viljakainen;Juhani;3,05;2,71;3,99
Nurmijärvi;KESK;Drachman;Marja;2,48;3,95;3,96
Nurmijärvi;KESK;Ruoti;Hannele;2,26;2,95;4,02
Nurmijärvi;KESK;Harju;Mika;1,71;3,52;3,95
Nurmijärvi;KESK;Korhonen;Virpi;2,98;2,52;3,96
Nurmijärvi;KESK;Riiheläinen;Juhana;2,21;4;3,99
Nurmijärvi;KESK;Kivilehto;Reijo;1,98;3,24;4
Nurmijärvi;KESK;Kaunisto;Maija;2,71;2,5;4,01
Nurmijärvi;KESK;Kosonen;Kirsti;3,05;2,98;4,05
Nurmijärvi;KESK;Tolvanen;Inkeri;2,72;3,53;4,55
Nurmijärvi;KESK;Houbad;Hafid;2,76;3,79;4,53
Nurmijärvi;KESK;Mattila;Eija;2,8;2,03;4,54
Nurmijärvi;KESK;Pitkäpaasi;Marjaana;2,98;3,54;4,46
Nurmijärvi;KESK;Heikkilä;Anneli;3,05;3,05;4,49
Nurmijärvi;KESK;Kivisaari;Yrjötapio;3,49;2,71;4,96
Nurmijärvi;KESK;Salonen;Tarja;1,71;3,2;4,95
Nurmijärvi;KESK;Harjunen;Irene;2,7;3,78;4,98
Nurmijärvi;KESK;Paulanto;Kaisu;2,78;2,05;5,03
Nurmijärvi;KESK;Laine;Kalevi;2,49;2,71;4,96
Nurmijärvi;KOK;Martelius;Seija;3,73;3,46;1,51
Nurmijärvi;KOK;Vaulamo;Petri;5,03;3,73;1,46
Nurmijärvi;KOK;Hakala;Kristiina;2,72;3,24;2,05
Nurmijärvi;KOK;Järvinen;Jenna;3,25;3,29;2,04
Nurmijärvi;KOK;Lamminluoto;Reko;4,3;4,7;1,99
Nurmijärvi;KOK;Wikström;Tuire;3,77;4,05;1,98
Nurmijärvi;KOK;Aittakallio;Minna;2,78;3,51;3,04
Nurmijärvi;KOK;Miettinen;Pasi;4,52;4,45;2,99
Nurmijärvi;KOK;Muuri;Reijo;2,95;4,29;2,96
Nurmijärvi;KOK;Pietiläinen;Petri;2,28;2,95;3,04
Nurmijärvi;KOK;Pohja;Ismo;1,95;3,22;3,04
Nurmijärvi;KOK;Räty;Virpi;3,26;3,99;2,98
Nurmijärvi;KOK;Suomela;Kari;4,01;2,73;2,98
Nurmijärvi;KOK;Uotila;Matti;3,03;3,22;3,02
Nurmijärvi;KOK;Hailio;Mika;2,73;4,21;3,55
Nurmijärvi;KOK;Jaakkola;Kari;3,51;3,75;3,46
Nurmijärvi;KOK;Lihr;Jyrki;2,25;1,97;3,52
Nurmijärvi;KOK;Lindfors;Markku;3,7;3,24;3,47
Nurmijärvi;KOK;Niemi;Hanna;3,7;2,73;3,45
Nurmijärvi;KOK;Nykopp;Mia;2,99;2,25;3,49
Nurmijärvi;KOK;Nykyri;Heikki;3,02;3,29;3,52
Nurmijärvi;KOK;Saavalainen;Elina;2,5;2,77;3,53
Nurmijärvi;KOK;Schildt;Markku;2,54;4,24;3,55
Nurmijärvi;KOK;Vainio;Jari;3,53;4,72;3,47
Nurmijärvi;KOK;Ruokoski;Torsti;3,7;3,46;4,03
Nurmijärvi;KOK;Mäkelä;Outi;3,24;3,01;4,02
Nurmijärvi;KOK;Berg;Tiina;2,47;3,22;4,03
Nurmijärvi;KOK;Kivistö;Risto;3,45;4,21;3,97
Nurmijärvi;KOK;Reiman-Ranta;Henna;1,54;4,03;4,04
Nurmijärvi;KOK;Salo;Marko;3,75;3,74;4,05
Nurmijärvi;KOK;Suominen;Kaisa;4,26;3,72;4,02
Nurmijärvi;KOK;Uusitalo;Tom;4,24;3,48;3,95
Nurmijärvi;KOK;Fihlman;Mari;1,99;2,49;4,51
Nurmijärvi;KOK;Hägg;Arto;3,72;4,24;4,45
Nurmijärvi;KOK;Jalava;Markku;2,74;2,54;4,48
Nurmijärvi;KOK;Jokilammi;Aija;3,75;2,96;4,47
Nurmijärvi;KOK;Juntunen;Tomi;1,96;4,03;4,48
Nurmijärvi;KOK;Kivinen;Yrjö;2,02;3,55;4,46
Nurmijärvi;KOK;Kopteff;George;2,79;3,95;4,52
Nurmijärvi;KOK;Lompolo;Kirsi;4,49;3,72;4,55
Nurmijärvi;KOK;Mattila;Riina;2,22;3,26;4,53
Nurmijärvi;KOK;Nurmi;Ismo;3,3;3,5;4,5
Nurmijärvi;KOK;Suominen;Osmo;3,48;3,25;4,45
Nurmijärvi;KOK;Hakala;Pirjo;2,54;3,97;4,96
Nurmijärvi;KOK;Naapuri;Sami;3,53;2,71;5,05
Nurmijärvi;KOK;Vienola;Ari;4,01;2,98;5,04
Nurmijärvi;PIR;Karlsson;Jouni;2,7;2,26;2,48
Nurmijärvi;PIR;Ryynänen;Tuomo;3,04;3,46;3,04
Nurmijärvi;PS;Saastamoinen;Sami;1,74;4,24;0,95
Nurmijärvi;PS;Kakko;Kimmo;2,49;4,49;1,46
Nurmijärvi;PS;Ojanen;Janne;2,04;3,77;1,96
Nurmijärvi;PS;Saarinen;Mikko;2,78;4,78;1,96
Nurmijärvi;PS;Toikka;Aleksi;2,78;4,3;2,05
Nurmijärvi;PS;Jokinen;Minna;3;4,53;2,54
Nurmijärvi;PS;Mäkelä;Riku;2,24;4,29;2,49
Nurmijärvi;PS;Sarpolahti;Tuomas;2,73;3,8;2,53
Nurmijärvi;PS;Taipale;Antti;3,74;3,97;2,54
Nurmijärvi;PS;Arteli;Tero;2,5;3,73;3,05
Nurmijärvi;PS;Lappalainen;Mira;2,51;3,74;3,04
Nurmijärvi;PS;Maijala;Jouni;1,77;4,52;3,01
Nurmijärvi;PS;Niskanen;Mikko;2,49;4;2,97
Nurmijärvi;PS;Suihkonen;Pentti;2,27;4,3;2,99
Nurmijärvi;PS;Vierelä;Markku;3,48;4,8;2,98
Nurmijärvi;PS;Aronen;Jari;2,76;3,98;3,55
Nurmijärvi;PS;Tapiolinna;Maiju;3,23;3;3,55
Nurmijärvi;PS;Heikkonen;Antti;2,2;4,54;4
Nurmijärvi;PS;Karhu;Markku;1,71;3,75;4,05
Nurmijärvi;PS;Manner;Vesa;2,76;4,51;4
Nurmijärvi;PS;Niinistö;Jussi;2,48;4,8;4,01
Nurmijärvi;PS;Palonen;Eetu;2,25;2,99;3,98
Nurmijärvi;PS;Viitala;Elina;3,55;4,25;3,99
Nurmijärvi;RKP;Valli;Mika;2,48;2,28;5,04
Nurmijärvi;SDP;Halla-aho;Sanni;1,47;2,51;2,05
Nurmijärvi;SDP;Mattila;Pentti;3,46;3,77;2,53
Nurmijärvi;SDP;Oksa;Jari;2,98;4,28;2,54
Nurmijärvi;SDP;Parta;John;2,54;2,72;2,45
Nurmijärvi;SDP;Heinonen;Marko;2,5;3,23;3,04
Nurmijärvi;SDP;Gröndahl;Jannika;2,04;3,21;3,46
Nurmijärvi;SDP;Laaksonen;Sami;2,47;4,5;3,53
Nurmijärvi;SDP;Lehtimäki;Tommi;2,49;3,95;3,55
Nurmijärvi;SDP;Markkanen;Aulikki;2,55;4,01;3,51
Nurmijärvi;SDP;Oral;Nezir;3,02;3,03;3,46
Nurmijärvi;SDP;Suomi;Maire;1,2;2,51;3,5
Nurmijärvi;SDP;Partanen;Erkki;1,28;2,51;3,48
Nurmijärvi;SDP;Göös-Tervahartiala;Petra;2,8;4,05;3,97
Nurmijärvi;SDP;Meronen;Tuomo;1,55;2,49;4
Nurmijärvi;SDP;Peltonen;Juha;1,03;2,01;3,96
Nurmijärvi;SDP;Rantanen;Erkki;2,22;3,7;3,97
Nurmijärvi;SDP;Sandberg;Jenni;2,21;2,77;4
Nurmijärvi;SDP;Sandelin;Marja-Leena;2,29;2,27;4,01
Nurmijärvi;SDP;Sihvonen;Heli;1,77;3,03;4,01
Nurmijärvi;SDP;Törmänen;Tuula;1,51;2,79;4,03
Nurmijärvi;SDP;Parikka;Kimmo;2,47;2,78;3,98
Nurmijärvi;SDP;Rouhikoski;Kristiina;2,75;4,05;3,99
Nurmijärvi;SDP;Viljakainen;Sanna;1,7;3,53;4,01
Nurmijärvi;SDP;Koskenranta;Jaana;1,78;3,24;4,49
Nurmijärvi;SDP;Latva;Jerry;2,49;3,25;4,54
Nurmijärvi;SDP;Sinisalo-Katajisto;Petra;3;2,21;4,5
Nurmijärvi;SDP;Aatela;Elli;1,53;2,55;5,01
Nurmijärvi;SDP;Helminen;Olli;1,53;3,77;4,99
Nurmijärvi;SDP;Ripatti;Arja;1,76;3,03;4,99
Nurmijärvi;SDP;Rousu;Sirkka;2;2,02;5
Nurmijärvi;SDP;Ylinen;Erkki;1,24;4,2;5,02
Nurmijärvi;SDP;Muukkonen;Martti;1,22;3,5;4,99
Nurmijärvi;SDP;Sailio;Alpo;2,23;2,54;5,03
Nurmijärvi;VAS;Lehtonen;Veikko;2,53;3,72;3,51
Nurmijärvi;VAS;Vertti;Pirkko;2,03;2,79;3,47
Nurmijärvi;VIHR;Pesu;Susanna;2,26;2,53;2,54
Nurmijärvi;VIHR;Virtanen;Sami;2,8;2,27;2,45
Nurmijärvi;VIHR;Meros;Päivi;2,8;3,02;3,54
Nurmijärvi;VIHR;Usmi;Tytti;2,45;2,75;3,49
Nurmijärvi;VIHR;Ekberg;Kirsi;3,46;3,01;4
Nurmijärvi;VIHR;Vesterinen;Miikka;3,03;3,8;3,98
Nurmijärvi;VIHR;Britschgi;Juhana;2,8;1,71;4
Nurmijärvi;VIHR;Kopsala;Maritta;1,51;2,25;4,47
Nurmijärvi;VIHR;Juntunen;Elina;2,3;2,77;4,49
Nurmijärvi;VIHR;Haaranen;Tarja;2,53;1,99;4,45
Nurmijärvi;VIHR;Latva-Karjanmaa;Tarja;3,03;2,2;4,55
Nurmijärvi;VIHR;Turunen;Pia;3,48;2,78;4,47
Nurmijärvi;VIHR;Viik;Satu;1,24;1,95;5
Nurmijärvi;VIHR;Laukkanen;Sirkku;2,24;1,21;5,04
